id,rubrika,datum,mesec,avtorji,st_besed,cos_podobnost_1,L_podobnost_1,zamik_objav_1[min],id_podobnih_1,cos_podobnost_2,L_podobnost_2,zamik_objav_2[min],id_podobnih_2,cos_podobnost_3,L_podobnost_3,zamik_objav_3[min],id_podobnih_3
165-R,gospodarstvo,2023-06-19,202306,['G. K.'],432,0.393632,65,3193.0,5459-S,0.381638,44,3244.0,5463-S,0.379609,38,2958.0,5448-S
166-R,slovenija,2023-06-19,202306,['Al. Ma.'],472,0.518149,71,569.0,3784-S,0.517088,68,4731.0,6379-S,0.507486,70,520.0,3779-S
167-R,gospodarstvo,2023-06-19,202306,['G. K.'],777,0.669924,44,51.0,3747-S,0.578901,75,4675.0,6379-S,0.553174,68,513.0,3784-S
168-R,gospodarstvo,2023-06-19,202306,['G. C.'],601,0.813397,75,21.0,3748-S,0.40913,78,3098.0,5459-S,0.40788,76,3833.0,6309-S
169-R,zdravje,2023-06-19,202306,['G. K.'],538,0.452664,59,3145.0,5463-S,0.450354,64,470.0,3784-S,0.44028,70,4632.0,6379-S
170-R,crna-kronika,2023-06-19,202306,['G. K.'],795,0.641416,59,3823.0,6312-S,0.608223,54,5580.0,7268-S,0.604866,57,2882.0,5450-S
171-R,zdravje,2023-06-19,202306,['G. C.'],1071,0.60171,72,2957.0,5459-S,0.594888,71,2269.0,5428-S,0.570667,76,284.0,3779-S
172-R,slovenija,2023-06-19,202306,['G. C.'],456,0.560207,59,4357.0,6379-S,0.532399,49,195.0,3784-S,0.530916,56,3566.0,6312-S
173-R,slovenija,2023-06-19,202306,['G. C.'],534,0.57373,70,3489.0,6312-S,0.552215,69,4280.0,6379-S,0.55194,73,2053.0,5427-S
174-R,slovenija,2023-06-19,202306,['G. K.'],734,0.576114,69,4262.0,6379-S,0.569413,67,3471.0,6312-S,0.54856,62,100.0,3784-S
175-R,slovenija,2023-06-19,202306,"['Go. Ko.', 'Urška Valjavec', 'Prvi']",311,0.460611,78,5209.0,7268-S,0.453291,74,2511.0,5450-S,0.450431,76,3452.0,6312-S
176-R,slovenija,2023-06-18,202306,['La. Da.'],684,0.588497,66,3435.0,6379-S,0.559533,64,2644.0,6312-S,0.550797,57,4941.0,7324-S
177-R,slovenija,2023-06-18,202306,"['Tjaša Škamperle', 'Radio Slovenija']",221,0.38724,50,3600.0,6404-S,0.38566,60,3311.0,6379-S,0.368606,54,3176.0,6363-S
178-R,lokalne-novice,2023-06-18,202306,['La. Da.'],618,0.682857,69,4544.0,7324-S,0.679421,68,3038.0,6379-S,0.666445,68,2247.0,6312-S
179-R,slovenija,2023-06-18,202306,['La. Da.'],579,0.525623,62,2217.0,6311-S,0.506502,70,2220.0,6312-S,0.473628,63,4517.0,7324-S
180-R,gospodarstvo,2023-06-18,202306,['La. Da.'],996,0.515079,59,5430.0,7963-S,0.484712,62,2183.0,6309-S,0.457223,67,2986.0,6379-S
181-R,slovenija,2023-06-18,202306,['A. P. J.'],78,0.588718,40,1295.0,5456-S,0.194155,44,3543.0,7239-S,0.18413,47,2078.0,6306-S
182-R,slovenija,2023-06-18,202306,"['Jure Čepin', 'Prvi']",384,0.471491,61,2005.0,6312-S,0.451651,49,4302.0,7324-S,0.433217,71,5372.0,7976-S
183-R,slovenija,2023-06-17,202306,['A. P. J.'],183,0.932015,0,78.0,5441-S,0.47584,56,1160.0,6312-S,0.464662,64,1951.0,6379-S
184-R,slovenija,2023-06-17,202306,['La. Da.'],468,0.508266,55,1093.0,6310-S,0.499657,64,1101.0,6312-S,0.498708,51,3398.0,7324-S
185-R,slovenija,2023-06-17,202306,['La. Da.'],705,0.665825,55,2287.0,7237-S,0.655791,65,1676.0,6379-S,0.650579,64,885.0,6312-S
186-R,evropska-unija,2023-06-17,202306,['La. Da.'],410,0.865889,27,107.0,5461-S,0.531123,53,2594.0,7268-S,0.52587,51,3134.0,7324-S
187-R,slovenija,2023-06-17,202306,['A. P. J.'],360,0.441998,45,1098.0,6328-S,0.428465,62,1624.0,6379-S,0.427136,50,3130.0,7324-S
188-R,slovenija,2023-06-17,202306,['La. Da.'],845,0.759945,53,799.0,6310-S,0.698217,49,3104.0,7324-S,0.658395,49,2564.0,7268-S
189-R,slovenija,2023-06-17,202306,['La. Da.'],1528,0.743365,72,2513.0,7268-S,0.740006,67,3053.0,7324-S,0.725982,65,756.0,6312-S
190-R,slovenija,2023-06-17,202306,['T. K. B.'],317,0.431073,69,1513.0,6379-S,0.411657,72,3019.0,7324-S,0.366702,72,5223.0,8777-S
191-R,slovenija,2023-06-17,202306,['T. K. B.'],665,0.937244,69,5.0,5463-S,0.536353,67,5021.0,8765-S,0.535565,66,698.0,6311-S
192-R,okolje,2023-06-17,202306,['T. K. B.'],340,0.518795,64,2858.0,7324-S,0.515325,62,5742.0,8837-S,0.514558,69,561.0,6312-S
193-R,slovenija,2023-06-16,202306,['T. K. B.'],297,0.542377,78,2293.0,7324-S,0.530304,82,1753.0,7268-S,0.527295,76,5177.0,8837-S
194-R,slovenija,2023-06-16,202306,['T. K. B.'],749,0.965228,59,214.0,6331-S,0.631775,66,3736.0,8016-S,0.594058,47,2953.0,7943-S
195-R,lokalne-novice,2023-06-16,202306,"['Vesna Martinec', 'Prvi']",387,0.479461,62,5314.0,8850-S,0.473275,69,705.0,6379-S,0.467733,60,5095.0,8837-S
196-R,gospodarstvo,2023-06-16,202306,['G. K.'],310,0.323975,58,2969.0,7946-S,0.314137,59,4576.0,8794-S,0.306849,58,5654.0,9680-S
197-R,gospodarstvo,2023-06-16,202306,['T. K. B.'],593,0.862486,69,101.0,6325-S,0.569543,58,2894.0,7943-S,0.509156,74,790.0,6400-S
198-R,slovenija,2023-06-16,202306,['G. K.'],499,0.511543,52,2090.0,7324-S,0.503458,59,5193.0,8850-S,0.501354,53,2981.0,7960-S
199-R,gospodarstvo,2023-06-16,202306,['G. K.'],640,0.866255,47,36.0,6337-S,0.612045,46,1978.0,7324-S,0.597836,57,5081.0,8850-S
200-R,gospodarstvo,2023-06-16,202306,['T. K. B.'],676,0.815648,12,130.0,6344-S,0.588383,45,2832.0,7955-S,0.576884,60,464.0,6379-S
201-R,slovenija,2023-06-16,202306,"['Urška Valjavec', 'Prvi']",378,0.484577,63,1957.0,7324-S,0.480549,65,5060.0,8850-S,0.465609,69,451.0,6379-S
202-R,okolje,2023-06-16,202306,['La. Da.'],650,0.631165,62,163.0,6350-S,0.591392,64,418.0,6379-S,0.581378,55,5027.0,8850-S
203-R,slovenija,2023-06-16,202306,['G. K.'],261,0.436472,48,1914.0,7324-S,0.409177,55,1622.0,7295-S,0.395374,58,1957.0,7325-S
204-R,gospodarstvo,2023-06-16,202306,['La. Da.'],416,0.961399,52,71.0,6345-S,0.503954,57,5702.0,9701-S,0.487336,42,1911.0,7324-S
205-R,lokalne-novice,2023-06-16,202306,['G. K.'],260,0.514794,47,1855.0,7324-S,0.489965,48,4739.0,8837-S,0.488044,58,349.0,6379-S
206-R,gospodarstvo,2023-06-16,202306,['G. C.'],815,0.475335,76,2869.0,7976-S,0.456111,52,1799.0,7324-S,0.445267,51,4683.0,8837-S
207-R,slovenija,2023-06-16,202306,['G. C.'],312,0.405462,64,4804.0,8850-S,0.391029,55,1414.0,7297-S,0.38782,63,2425.0,7943-S
208-R,slovenija,2023-06-16,202306,['B. R.'],412,0.422303,70,2416.0,7943-S,0.419584,75,1239.0,7279-S,0.388635,78,2762.0,7976-S
209-R,slovenija,2023-06-16,202306,['B. R.'],233,0.371324,73,2706.0,7976-S,0.360682,60,4443.0,8831-S,0.353325,44,1636.0,7324-S
210-R,slovenija,2023-06-16,202306,['Urška Sobočan Ivanovič'],1082,0.613382,56,4698.0,8850-S,0.59787,56,2486.0,7960-S,0.580315,58,3955.0,8792-S
211-R,gospodarstvo,2023-06-16,202306,['La. Da.'],1232,0.634448,64,1476.0,7324-S,0.634373,63,88.0,6399-S,0.634115,67,4579.0,8850-S
212-R,slovenija,2023-06-15,202306,['G. K.'],596,0.626248,54,673.0,7302-S,0.441797,57,4839.0,9715-S,0.43713,62,1624.0,7943-S
213-R,slovenija,2023-06-15,202306,['La. Da.'],1136,0.872961,54,179.0,7258-S,0.549814,70,3898.0,8850-S,0.546965,71,795.0,7324-S
214-R,tv,2023-06-15,202306,['G. K.'],12571,0.748301,60,3831.0,8850-S,0.706194,54,5271.0,9766-S,0.70158,52,728.0,7324-S
215-R,crna-kronika,2023-06-15,202306,['G. K.'],85,0.462816,36,297.0,7288-S,0.222432,57,5042.0,9763-S,0.206507,57,2683.0,8765-S
216-R,slovenija,2023-06-15,202306,['G. K.'],693,0.600595,53,631.0,7324-S,0.597203,53,5174.0,9766-S,0.588693,51,2835.0,8777-S
217-R,zdravje,2023-06-15,202306,['G. K.'],671,0.51145,58,34.0,7264-S,0.495608,51,1338.0,7943-S,0.451639,78,5511.0,10446-S
218-R,slovenija,2023-06-15,202306,['La. Da.'],981,0.632825,62,4417.0,9715-S,0.610721,64,3581.0,8850-S,0.583748,63,5021.0,9766-S
219-R,slovenija,2023-06-15,202306,['N. H.'],310,0.41213,75,4789.0,9757-S,0.403232,65,3050.0,8812-S,0.400212,65,3233.0,8831-S
220-R,slovenija,2023-06-15,202306,['La. Da.'],710,0.628446,41,418.0,7324-S,0.612092,42,3302.0,8837-S,0.602567,57,3521.0,8850-S
221-R,slovenija,2023-06-15,202306,['A. S.'],732,0.632574,64,3264.0,8837-S,0.627146,64,380.0,7324-S,0.623719,67,3483.0,8850-S
222-R,slovenija,2023-06-15,202306,['La. Da.'],362,0.948912,16,6.0,7291-S,0.544014,37,339.0,7324-S,0.525643,41,3223.0,8837-S
223-R,gospodarstvo,2023-06-15,202306,['G. K.'],1462,0.657692,78,336.0,7324-S,0.637096,82,3220.0,8837-S,0.605092,80,1406.0,7976-S
224-R,slovenija,2023-06-15,202306,['La. Da.'],476,0.531999,69,300.0,7318-S,0.484029,70,4875.0,9766-S,0.456142,71,3216.0,8837-S
225-R,slovenija,2023-06-15,202306,['G. C.'],217,0.403395,63,4406.0,9743-S,0.387838,73,5088.0,10446-S,0.381898,55,5346.0,10456-S
226-R,slovenija,2022-10-20,202210,['T. K. B.'],425,0.47716,47,4856.0,13682-S,0.475236,47,3418.0,13595-S,0.472811,56,3073.0,13566-S
227-R,slovenija,2023-06-15,202306,['G. C.'],748,0.518196,61,3124.0,8850-S,0.511509,60,826.0,7948-S,0.498896,58,2905.0,8837-S
228-R,slovenija,2023-06-15,202306,['G. C.'],381,0.444737,57,4206.0,9743-S,0.435313,42,4239.0,9749-S,0.432533,66,1326.0,7999-S
229-R,slovenija,2023-06-15,202306,['G. C.'],192,0.812005,37,549.0,7937-S,0.423026,52,1995.0,8765-S,0.365567,39,783.0,7949-S
230-R,gospodarstvo,2023-06-15,202306,"['Urška Jereb', 'Maja Derčar - Radio Prvi']",1138,0.594025,55,3070.0,8850-S,0.578444,39,2851.0,8837-S,0.57265,34,858.0,7960-S
231-R,zdravje,2023-06-15,202306,['Miha Zavrtanik'],2742,0.702126,70,3020.0,8850-S,0.674042,77,808.0,7960-S,0.673568,74,4460.0,9766-S
232-R,lokalne-novice,2023-06-14,202306,['G. K.'],366,0.516834,54,2102.0,8837-S,0.506485,55,3761.0,9766-S,0.495601,58,2321.0,8850-S
233-R,gospodarstvo,2023-06-14,202306,['G. K.'],346,0.361762,67,2873.0,9693-S,0.329628,72,5.0,7949-S,0.313283,73,5628.0,11319-S
234-R,slovenija,2023-06-14,202306,['G. C.'],465,0.45421,72,3689.0,9766-S,0.450585,77,2030.0,8837-S,0.446168,72,5471.0,11315-S
235-R,zdravje,2023-06-14,202306,['G. K.'],402,0.435779,57,2013.0,8837-S,0.416186,66,5454.0,11315-S,0.399225,67,2762.0,9689-S
236-R,slovenija,2023-06-14,202306,['G. C.'],425,0.605804,82,188.0,7976-S,0.551439,81,2002.0,8837-S,0.548934,79,5443.0,11315-S
237-R,okolje,2023-06-14,202306,['G. K.'],446,0.567429,52,1969.0,8837-S,0.551765,49,3628.0,9766-S,0.546565,52,2188.0,8850-S
238-R,30-let-30-zgodb,2023-06-14,202306,['Tanja Starič'],1432,0.736136,68,5403.0,11315-S,0.72453,57,2181.0,8850-S,0.713222,47,3621.0,9766-S
239-R,slovenija,2023-06-14,202306,['B. R.'],301,0.368345,74,148.0,7976-S,0.362874,54,3017.0,9715-S,0.361115,52,1702.0,8812-S
240-R,zdravje,2023-06-14,202306,['G. K.'],853,0.901307,76,527.0,8016-S,0.583074,77,2123.0,8850-S,0.581281,81,1904.0,8837-S
241-R,slovenija,2023-06-14,202306,['G. C.'],545,0.896924,67,37.0,7976-S,0.571675,75,1851.0,8837-S,0.549824,69,2070.0,8850-S
242-R,gospodarstvo,2023-06-14,202306,['T. K. B.'],244,0.922352,53,65.0,7983-S,0.495252,63,1354.0,8802-S,0.32455,71,4348.0,10480-S
243-R,gospodarstvo,2023-06-14,202306,['T. K. B.'],1030,0.659701,54,3311.0,9766-S,0.652833,71,1871.0,8850-S,0.643104,39,1652.0,8837-S
244-R,gospodarstvo,2023-06-14,202306,['T. K. B.'],347,0.517351,67,1812.0,8850-S,0.516882,77,1593.0,8837-S,0.46903,74,3252.0,9766-S
245-R,zdravje,2023-06-14,202306,['T. K. B.'],442,0.488942,97,2986.0,9757-S,0.476255,36,5363.0,11334-S,0.469802,91,3520.0,10446-S
246-R,slovenija,2023-06-14,202306,['G. K.'],905,0.562447,70,98.0,8016-S,0.559915,58,3134.0,9766-S,0.557198,60,2530.0,9715-S
247-R,slovenija,2023-06-14,202306,['T. K. B.'],624,0.716394,56,999.0,8800-S,0.564222,65,2485.0,9715-S,0.548824,67,1430.0,8837-S
248-R,gospodarstvo,2023-06-14,202306,['Tomaž Okorn'],609,0.596678,54,3033.0,9766-S,0.577009,60,1593.0,8850-S,0.574179,55,3883.0,10474-S
249-R,zdravje,2023-06-13,202306,['G. K.'],445,0.545563,78,870.0,8837-S,0.532081,74,2529.0,9766-S,0.530215,74,4311.0,11315-S
250-R,lokalne-novice,2023-06-13,202306,['G. K.'],459,0.52093,66,4223.0,11315-S,0.520883,73,2261.0,9757-S,0.519388,50,782.0,8837-S
251-R,lokalne-novice,2023-06-13,202306,['G. K.'],869,0.609756,55,948.0,8850-S,0.607995,46,729.0,8837-S,0.60777,47,2388.0,9766-S
252-R,slovenija,2023-06-13,202306,['G. K.'],802,0.670814,62,1753.0,9715-S,0.529837,66,917.0,8850-S,0.512224,69,5237.0,11374-S
253-R,slovenija,2023-06-13,202306,['M. Z.'],485,0.661078,79,646.0,8837-S,0.658067,79,1902.0,9734-S,0.649587,76,2305.0,9766-S
254-R,lokalne-novice,2023-06-13,202306,"['Erika Pečnik Ladika', 'TV Slovenija']",289,0.472773,48,2295.0,9766-S,0.468453,63,4077.0,11315-S,0.464445,48,636.0,8837-S
255-R,slovenija,2023-06-13,202306,['A. P. J.'],614,0.593876,65,627.0,8837-S,0.587851,64,2286.0,9766-S,0.580086,72,4068.0,11315-S
256-R,slovenija,2023-06-13,202306,['G. K.'],748,0.457462,64,586.0,8837-S,0.450604,63,2245.0,9766-S,0.444371,64,805.0,8850-S
257-R,slovenija,2023-06-13,202306,['M. Z.'],405,0.484025,80,2065.0,9757-S,0.48134,77,3498.0,10503-S,0.471172,68,5457.0,12122-S
258-R,slovenija,2023-06-13,202306,['A. P. J.'],430,0.530441,62,3967.0,11315-S,0.527564,47,526.0,8837-S,0.525156,48,4382.0,11334-S
259-R,crna-kronika,2023-06-13,202306,['G. K.'],508,0.641509,55,2182.0,9766-S,0.628701,59,742.0,8850-S,0.62486,56,5062.0,11374-S
260-R,slovenija,2023-06-13,202306,['La. Da.'],497,0.899375,50,548.0,8842-S,0.611784,60,722.0,8850-S,0.609549,57,503.0,8837-S
261-R,gospodarstvo,2023-06-13,202306,"['Urška Valjavec', 'Prvi']",277,0.405827,59,718.0,8850-S,0.390358,62,5038.0,11374-S,0.388939,62,4697.0,11357-S
262-R,gospodarstvo,2023-06-13,202306,['T. K. B.'],215,0.315872,59,4545.0,11354-S,0.280034,53,4210.0,11329-S,0.277882,48,418.0,8837-S
263-R,slovenija,2023-06-13,202306,['T. K. B.'],227,0.439625,75,2386.0,10446-S,0.438812,56,296.0,8831-S,0.43656,77,1852.0,9757-S
264-R,slovenija,2023-06-13,202306,['Urška Sobočan Ivanovič'],590,0.532053,66,547.0,8850-S,0.494496,65,1987.0,9766-S,0.492089,65,5199.0,12122-S
265-R,slovenija,2023-06-13,202306,['T. K. B.'],701,0.899271,55,6.0,8812-S,0.560604,49,266.0,8837-S,0.55825,53,1321.0,9715-S
266-R,gospodarstvo,2023-06-13,202306,['T. K. B.'],528,0.479363,72,4705.0,11374-S,0.476957,69,2675.0,10474-S,0.47572,70,3440.0,10508-S
267-R,slovenija,2023-06-13,202306,['La. Da.'],796,0.83227,35,175.0,8844-S,0.676414,62,343.0,8850-S,0.630269,60,1783.0,9766-S
268-R,lokalne-novice,2023-06-13,202306,['T. K. B.'],320,0.584375,63,104.0,8837-S,0.570102,60,1763.0,9766-S,0.561606,56,4415.0,11366-S
269-R,lokalne-novice,2023-06-13,202306,['T. K. B.'],219,0.419519,60,5660.0,12178-S,0.396518,52,4272.0,11357-S,0.385131,72,2087.0,10446-S
270-R,gospodarstvo,2023-06-13,202306,"['T. K. B.', 'Alenka Terlep', 'Prvi']",316,0.476869,69,214.0,8850-S,0.455527,71,1654.0,9766-S,0.448627,74,3436.0,11315-S
271-R,slovenija,2023-06-13,202306,['B. R.'],722,0.606566,64,1003.0,9715-S,0.527728,71,3389.0,11315-S,0.526662,70,167.0,8850-S
272-R,slovenija,2023-06-12,202306,['Danijel Poslek'],399,0.582876,59,597.0,9734-S,0.540736,64,2782.0,11315-S,0.531301,60,1000.0,9766-S
273-R,lokalne-novice,2023-06-12,202306,['G. K.'],107,0.505912,49,152.0,9696-S,0.425225,66,2754.0,11315-S,0.42372,47,569.0,9734-S
274-R,lokalne-novice,2023-06-12,202306,['G. K.'],636,0.601738,65,2727.0,11315-S,0.600714,58,945.0,9766-S,0.600676,57,5265.0,12213-S
275-R,slovenija,2023-06-12,202306,['STA'],423,0.805464,57,18.0,9693-S,0.416003,72,1732.0,10474-S,0.401447,76,1458.0,10455-S
276-R,slovenija,2022-10-12,202210,['G. C.'],586,0.838574,55,155.0,14083-S,0.660071,59,1860.0,14179-S,0.659007,93,3044.0,14232-S
277-R,slovenija,2023-06-12,202306,['G. C.'],236,0.718087,49,55.0,9705-S,0.368679,60,2038.0,10504-S,0.359749,55,778.0,9766-S
278-R,evropska-unija,2023-06-12,202306,['G. K.'],434,0.642145,52,309.0,9730-S,0.473937,71,1125.0,10446-S,0.460874,73,591.0,9757-S
279-R,slovenija,2023-06-12,202306,['G. C.'],552,0.436539,67,141.0,9715-S,0.406975,68,5681.0,12885-S,0.406787,74,174.0,9721-S
280-R,slovenija,2023-06-12,202306,['G. C.'],876,0.959129,59,45.0,9715-S,0.605946,66,649.0,9766-S,0.588596,66,4801.0,12205-S
281-R,zdravje,2023-06-12,202306,['G. K.'],596,0.540768,71,630.0,9766-S,0.5371,78,3510.0,11374-S,0.531728,78,2412.0,11315-S
282-R,slovenija,2023-06-12,202306,['A. S.'],192,0.346315,57,37.0,9721-S,0.301133,63,4016.0,12134-S,0.293959,57,4573.0,12180-S
283-R,evropska-unija,2023-06-12,202306,['G. K.'],580,0.450847,76,3810.0,12122-S,0.439627,76,2380.0,11315-S,0.435171,78,4563.0,12180-S
284-R,slovenija,2023-06-12,202306,['G. C.'],816,0.588732,53,3786.0,12122-S,0.467649,59,5740.0,12901-S,0.459702,49,4894.0,12213-S
285-R,slovenija,2023-06-12,202306,['A. S.'],386,0.60306,72,2338.0,11315-S,0.590146,63,556.0,9766-S,0.588283,67,5722.0,12901-S
286-R,slovenija,2023-06-12,202306,['A. S.'],279,0.453389,79,281.0,9757-S,0.449092,73,1714.0,10503-S,0.432733,38,2658.0,11334-S
287-R,zdravje,2023-06-12,202306,['A. S.'],361,0.43881,60,5526.0,12901-S,0.416967,58,5725.0,12920-S,0.404834,66,2142.0,11315-S
288-R,slovenija,2023-06-12,202306,['M. Z.'],969,0.669497,80,1118.0,10478-S,0.661772,77,5386.0,12901-S,0.659583,76,2002.0,11315-S
289-R,okolje,2023-06-11,202306,['G. C.'],309,0.54619,74,4430.0,12925-S,0.476091,80,283.0,10503-S,0.460853,77,1506.0,11355-S
290-R,gospodarstvo,2023-06-11,202306,['G. C.'],369,0.975664,28,144.0,10494-S,0.347629,51,4351.0,12920-S,0.345242,50,64.0,10490-S
291-R,slovenija,2023-06-11,202306,['G. C.'],416,0.418568,74,5742.0,13743-S,0.408879,75,4553.0,12941-S,0.406731,91,4327.0,12920-S
292-R,slovenija,2023-06-11,202306,['G. C.'],276,0.51908,42,4527.0,12941-S,0.510398,53,3256.0,12213-S,0.489736,42,1816.0,11374-S
293-R,gospodarstvo,2023-06-11,202306,['Tomaž Okorn'],946,0.689375,57,3027.0,12213-S,0.677103,51,4298.0,12941-S,0.661347,49,322.0,10508-S
294-R,slovenija,2023-06-10,202306,['G. C.'],297,0.413707,79,3587.0,12941-S,0.386155,72,5688.0,14449-S,0.384796,78,5196.0,13777-S
295-R,slovenija,2023-06-10,202306,['G. C.'],569,0.853779,56,26.0,11334-S,0.659694,53,3420.0,12941-S,0.641758,70,5521.0,14449-S
296-R,gospodarstvo,2023-06-10,202306,['G. C.'],326,0.490719,74,1935.0,12213-S,0.477527,74,495.0,11374-S,0.476877,75,3206.0,12941-S
297-R,gospodarstvo,2023-06-10,202306,['G. C.'],277,0.401575,66,3125.0,12941-S,0.391435,71,5226.0,14449-S,0.38299,63,2478.0,12886-S
298-R,slovenija,2023-06-10,202306,['A. K. K.'],352,0.459097,43,2884.0,12941-S,0.436799,49,4919.0,14443-S,0.42945,48,2023.0,12869-S
299-R,lokalne-novice,2023-06-09,202306,['G. C.'],233,0.375411,76,2267.0,12941-S,0.371713,78,5179.0,14514-S,0.362135,77,4368.0,14449-S
300-R,okolje,2023-06-09,202306,['G. C.'],176,0.484669,56,4832.0,14487-S,0.466173,56,2024.0,12925-S,0.431361,50,2236.0,12942-S
301-R,lokalne-novice,2023-06-09,202306,['G. C.'],873,0.675678,77,2100.0,12941-S,0.629454,76,3709.0,13777-S,0.625279,76,3492.0,13766-S
302-R,zdravje,2023-06-09,202306,"['Helena Lovinčič', 'Radio Prvi; G. C.']",733,0.662282,79,1622.0,12901-S,0.653504,77,4148.0,14449-S,0.634471,78,2047.0,12941-S
303-R,slovenija,2023-06-09,202306,['G. K.'],1056,0.557649,62,2031.0,12941-S,0.536325,64,5594.0,15224-S,0.5303,70,4132.0,14449-S
304-R,zdravje,2023-06-09,202306,['G. K.'],423,0.634354,75,4108.0,14449-S,0.618782,69,736.0,12213-S,0.609785,69,2007.0,12941-S
305-R,slovenija,2023-06-09,202306,['M. Z.'],226,0.81385,21,28.0,12156-S,0.560671,55,1818.0,12936-S,0.362799,64,3838.0,14438-S
306-R,slovenija,2023-06-09,202306,['G. K.'],2015,0.672252,73,600.0,12213-S,0.625062,69,2471.0,13694-S,0.620557,75,3972.0,14449-S
307-R,evropska-unija,2023-06-09,202306,['K. T.'],359,0.411603,63,1842.0,12941-S,0.375878,62,117.0,12172-S,0.368422,74,3943.0,14449-S
308-R,gospodarstvo,2023-06-09,202306,['G. K.'],422,0.501238,62,272.0,12190-S,0.437103,72,1608.0,12920-S,0.436104,63,1834.0,12941-S
309-R,slovenija,2023-06-09,202306,['G. K.'],220,0.394318,73,3895.0,14449-S,0.38996,65,1794.0,12941-S,0.381097,60,3186.0,13766-S
310-R,slovenija,2023-06-09,202306,"['B. R.', 'G. C.']",758,0.565953,84,3201.0,13768-S,0.530825,81,5349.0,15224-S,0.525311,86,1786.0,12941-S
311-R,slovenija,2023-06-09,202306,['B. R.'],353,0.567044,57,1784.0,12941-S,0.559684,66,3885.0,14449-S,0.545904,67,4696.0,14514-S
312-R,slovenija,2023-06-09,202306,['Urška Sobočan Ivanovič'],668,0.570578,44,1740.0,12941-S,0.553454,44,301.0,12205-S,0.55158,68,4652.0,14514-S
313-R,slovenija,2023-06-09,202306,['M. Z.'],1115,0.64694,42,1680.0,12941-S,0.643892,85,3781.0,14449-S,0.638767,64,409.0,12213-S
314-R,slovenija,2023-06-09,202306,['G. K.'],1454,0.695638,65,5642.0,15276-S,0.693164,65,1521.0,12941-S,0.690258,74,3622.0,14449-S
315-R,tv,2023-06-08,202306,['G. K.'],1213,0.616709,36,790.0,12941-S,0.61483,77,2891.0,14449-S,0.603751,30,2399.0,13777-S
316-R,slovenija,2023-06-08,202306,['STA'],305,0.329319,74,3093.0,14468-S,0.328442,58,2167.0,13775-S,0.328365,76,2789.0,14449-S
317-R,slovenija,2023-06-08,202306,['G. K.'],515,0.98441,57,16.0,12886-S,0.568027,54,663.0,12941-S,0.56481,52,4784.0,15276-S
318-R,slovenija,2023-06-08,202306,['G. K.'],376,0.504566,58,561.0,12941-S,0.490629,71,2662.0,14449-S,0.487337,66,1408.0,13710-S
319-R,slovenija,2023-06-08,202306,['G. K.'],408,0.618831,68,4102.0,15224-S,0.500718,64,539.0,12941-S,0.495911,75,313.0,12920-S
320-R,zdravje,2023-06-08,202306,['M. Z.'],794,0.603413,69,96.0,12901-S,0.557912,71,4642.0,15276-S,0.520394,73,521.0,12941-S
321-R,slovenija,2023-06-08,202306,['G. C.'],234,0.669631,77,68.0,12897-S,0.51407,77,2622.0,14449-S,0.48027,74,3883.0,15213-S
322-R,slovenija,2023-06-08,202306,['G. C.'],577,0.592968,70,2555.0,14449-S,0.563619,66,4180.0,15237-S,0.542734,60,454.0,12941-S
323-R,zdravje,2023-06-08,202306,"['G. C.', 'M. Z.']",1344,0.700464,75,2884.0,14476-S,0.684834,78,411.0,12941-S,0.669714,75,4532.0,15276-S
324-R,okolje,2023-06-08,202306,['M. Z.'],197,0.252047,80,1413.0,13734-S,0.246425,76,4314.0,15265-S,0.244858,82,2598.0,14461-S
325-R,okolje,2023-06-08,202306,['Larisa Daugul'],1348,0.629345,37,251.0,12941-S,0.601829,63,3814.0,15224-S,0.595183,44,4372.0,15276-S
326-R,slovenija,2023-06-08,202306,"['M. Z.', 'G. K.']",1120,0.809053,52,176.0,12936-S,0.664793,69,2338.0,14449-S,0.641805,70,237.0,12941-S
327-R,okolje,2023-06-08,202306,['M. Z.'],481,0.605819,78,196.0,12941-S,0.593166,79,2297.0,14449-S,0.579765,79,1588.0,13766-S
328-R,slovenija,2023-06-08,202306,['U. S. I.'],457,0.4707,47,4670.0,15301-S,0.468966,65,4204.0,15265-S,0.459258,51,4302.0,15276-S
329-R,slovenija,2023-06-08,202306,['G. K.'],375,0.46037,46,1391.0,13754-S,0.450444,44,90.0,12941-S,0.449948,49,2125.0,14443-S
330-R,okolje,2023-06-07,202306,['G. K.'],658,0.974636,42,53.0,13699-S,0.512758,65,5645.0,16816-S,0.499756,70,1463.0,14449-S
331-R,slovenija,2023-06-07,202306,"['Erika Pečnik Ladika', 'TV Slovenija']",308,0.536891,72,1409.0,14449-S,0.522791,41,5237.0,15975-S,0.515551,60,5591.0,16816-S
332-R,zdravje,2023-06-07,202306,['G. K.'],2082,0.749283,66,5553.0,16816-S,0.734791,51,163.0,13712-S,0.696902,64,3391.0,15276-S
333-R,slovenija,2023-06-07,202306,['G. K.'],808,0.712501,68,2978.0,15237-S,0.690608,67,1353.0,14449-S,0.668862,59,5535.0,16816-S
334-R,slovenija,2023-06-07,202306,['G. C.'],408,0.514662,63,5422.0,16816-S,0.512823,67,3162.0,15265-S,0.49856,54,3260.0,15276-S
